latitude,longitude,altitude,geometry,uwi,lease,operator,fake_number
28.677444,-98.248997,,Point,4.20E+13,MAY R `B`-GUAJILLO UNIT,MARATHON OIL EF LLC,74
28.750478,-98.279706,,Point,4.20E+13,LYTLE UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,85
28.774233,-98.790017,,Point,4.20E+13,PICKENS `B` NORTH,CABOT OIL & GAS CORPORATION,17
28.791227,-98.525445,,Point,4.20E+13,WORDEN UNIT,ATLAS EAGLE FORD OPERATING CO LLC,5
28.791282,-98.525444,,Point,4.20E+13,WORDEN UNIT,ATLAS EAGLE FORD OPERATING CO LLC,89
28.68245,-98.266662,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,59
28.682392,-98.266728,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,60
28.682333,-98.266794,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,98
28.682275,-98.26686,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,50
28.682217,-98.266928,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,6
28.911172,-98.495878,,Point,4.20E+13,SPANISH EYES UNIT,ABRAXAS PETROLEUM CORPORATION,7
28.804956,-98.401889,,Point,4.20E+13,LION UNIT,EOG RESOURCES INCORPORATED,22
28.878958,-98.272461,,Point,4.20E+13,MUSKOX,EOG RESOURCES INCORPORATED,24
28.767592,-98.27792,,Point,4.20E+13,ALLEN UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,5
28.767661,-98.277914,,Point,4.20E+13,ALLEN UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,45
28.684954,-98.415787,,Point,4.20E+13,MCCOWEN MIDDLE,MARATHON OIL EF LLC,27
28.685001,-98.41571,,Point,4.20E+13,MCCOWEN MIDDLE,MARATHON OIL EF LLC,66
28.684861,-98.415942,,Point,4.20E+13,GAENZEL,MARATHON OIL EF LLC,66
28.684908,-98.415864,,Point,4.20E+13,GAENZEL,MARATHON OIL EF LLC,64
28.839953,-98.476525,,Point,4.20E+13,PIPES UNIT,EOG RESOURCES INCORPORATED,65
28.670361,-98.796008,,Point,4.20E+13,FOUR CORNERS RANCH-UNIT `A`,CABOT OIL & GAS CORPORATION,51
28.835231,-98.500381,,Point,4.20E+13,AHRENS UNIT,EOG RESOURCES INCORPORATED,56
28.670403,-98.796014,,Point,4.20E+13,FOUR CORNERS RANCH-UNIT `A`,CABOT OIL & GAS CORPORATION,39
28.838119,-98.48835,,Point,4.20E+13,FERDINAND UNIT,EOG RESOURCES INCORPORATED,16
28.6791,-98.662294,,Point,4.20E+13,PFLUGER,VALENCE OPERATING COMPANY,76
28.918497,-98.483756,,Point,4.20E+13,EAGLE EYES UNIT,ABRAXAS PETROLEUM CORPORATION,85
28.802953,-98.430817,,Point,4.20E+13,BLESBOK UNIT,EOG RESOURCES INCORPORATED,54
28.669514,-98.74475,,Point,4.20E+13,GORDON C UNIT,EOG RESOURCES INCORPORATED,48
28.669033,-98.272417,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,58
28.668975,-98.272483,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,66
28.668917,-98.27255,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,15
28.668858,-98.272617,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,81
28.651272,-98.51865,,Point,4.20E+13,DICKE C UNIT,EOG RESOURCES INCORPORATED,19
28.679137,-98.662378,,Point,4.20E+13,PFLUGER,VALENCE OPERATING COMPANY,62
28.949019,-98.292396,,Point,4.20E+13,GROUSE UNIT,EOG RESOURCES INCORPORATED,34
28.760589,-98.312275,,Point,4.20E+13,MOURSUND UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,96
28.760544,-98.312339,,Point,4.20E+13,MOURSUND UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,41
28.6695,-98.744856,,Point,4.20E+13,GORDON C UNIT,EOG RESOURCES INCORPORATED,51
28.862369,-98.442125,,Point,4.20E+13,GAZELLE UNIT,EOG RESOURCES INCORPORATED,6
28.783517,-98.524514,,Point,4.20E+13,TIRO UNIT,ATLAS EAGLE FORD OPERATING CO LLC,49
28.783516,-98.524575,,Point,4.20E+13,TIRO UNIT,ATLAS EAGLE FORD OPERATING CO LLC,54
28.800086,-98.477794,,Point,4.20E+13,EMIL UNIT,EOG RESOURCES INCORPORATED,70
28.800086,-98.477686,,Point,4.20E+13,STOCKHORST UNIT,EOG RESOURCES INCORPORATED,48
28.896451,-98.513779,,Point,4.20E+13,GRASS FARM UNIT,ABRAXAS PETROLEUM CORPORATION,41
28.85105,-98.182958,,Point,4.20E+13,WHITETAIL UNIT,EOG RESOURCES INCORPORATED,85
28.876434,-98.425026,,Point,4.20E+13,ELDS,EOG RESOURCES INCORPORATED,9
28.845767,-98.189595,,Point,4.20E+13,FALLOW UNIT,EOG RESOURCES INCORPORATED,59
28.876433,-98.424917,,Point,4.20E+13,KANSU RED,EOG RESOURCES INCORPORATED,4
28.886411,-98.369547,,Point,4.20E+13,MERGANSER UNIT,EOG RESOURCES INCORPORATED,48
28.886336,-98.369481,,Point,4.20E+13,SHOVELER UNIT,EOG RESOURCES INCORPORATED,57
28.787858,-98.310803,,Point,4.20E+13,MCADA,MURPHY EXPLORATION & PRODUCTION CO-USA,1
28.898684,-98.524471,,Point,4.20E+13,RIBEYE UNIT,ABRAXAS PETROLEUM CORPORATION,85
28.682899,-98.262212,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,61
28.682772,-98.262331,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,44
28.682708,-98.262391,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,95
28.682835,-98.262271,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,4
28.682644,-98.26245,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,61
28.760634,-98.491402,,Point,4.20E+13,PRASSEL UNIT,EOG RESOURCES INCORPORATED,40
28.760731,-98.4914,,Point,4.20E+13,ROSEMARIE UNIT,EOG RESOURCES INCORPORATED,22
28.764297,-98.3081,,Point,4.20E+13,DOYLE UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,7
28.677622,-98.268006,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,50
28.677692,-98.268053,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,7
28.677761,-98.268103,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,98
28.677833,-98.268153,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,42
28.721999,-98.22525,,Point,4.20E+13,TOM-SMITH UNIT A,MARATHON OIL EF LLC,86
28.800086,-98.477575,,Point,4.20E+13,MAILAHN UNIT,EOG RESOURCES INCORPORATED,76
28.800085,-98.477467,,Point,4.20E+13,SEIFFERT UNIT,EOG RESOURCES INCORPORATED,54
28.878581,-98.403569,,Point,4.20E+13,TULE,EOG RESOURCES INCORPORATED,29
28.843603,-98.408961,,Point,4.20E+13,HYENA,EOG RESOURCES INCORPORATED,72
28.784444,-98.296106,,Point,4.20E+13,DALL UNIT,EOG RESOURCES INCORPORATED,56
28.898643,-98.524545,,Point,4.20E+13,RIBEYE UNIT,ABRAXAS PETROLEUM CORPORATION,65
28.796596,-98.535356,,Point,4.20E+13,NINA UNIT,ATLAS EAGLE FORD OPERATING CO LLC,79
28.796928,-98.535356,,Point,4.20E+13,NINA UNIT,ATLAS EAGLE FORD OPERATING CO LLC,62
28.720738,-98.237141,,Point,4.20E+13,PAT UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,44
28.720781,-98.23708,,Point,4.20E+13,PAT UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,23
28.760735,-98.499912,,Point,4.20E+13,PUENTE UNIT,EOG RESOURCES INCORPORATED,45
28.760431,-98.471981,,Point,4.20E+13,RAKOWITZ UNIT,EOG RESOURCES INCORPORATED,71
28.770192,-98.79165,,Point,4.20E+13,PAISANO UNIT,CABOT OIL & GAS CORPORATION,77
28.770181,-98.791694,,Point,4.20E+13,PAISANO UNIT,CABOT OIL & GAS CORPORATION,35
28.822589,-98.236436,,Point,4.20E+13,TURNBOW WEST UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,97
28.822633,-98.236375,,Point,4.20E+13,TURNBOW EAST UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,93
28.786744,-98.284903,,Point,4.20E+13,FANNIN UNIT,EOG RESOURCES INCORPORATED,49
28.770169,-98.791742,,Point,4.20E+13,SABRE CLIP UNIT,CABOT OIL & GAS CORPORATION,1
28.770159,-98.791787,,Point,4.20E+13,SABRE CLIP UNIT,CABOT OIL & GAS CORPORATION,70
28.7758,-98.313336,,Point,4.20E+13,CLYBURN UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,89
28.775808,-98.313258,,Point,4.20E+13,CLYBURN UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,96
28.682581,-98.262511,,Point,4.20E+13,GUAJILLO EAST AC,MARATHON OIL EF LLC,53
28.671514,-98.782836,,Point,4.20E+13,HINDES BILLY-NORTH UNIT,CABOT OIL & GAS CORPORATION,61
28.808814,-98.542728,,Point,4.20E+13,MILDRED UNIT,ATLAS EAGLE FORD OPERATING CO LLC,24
28.808814,-98.542789,,Point,4.20E+13,MILDRED UNIT,ATLAS EAGLE FORD OPERATING CO LLC,67
28.794067,-98.201647,,Point,4.20E+13,OCONNELL A,PROTEGE ENERGY III LLC,100
28.678122,-98.645706,,Point,4.20E+13,CUELLAR,EOG RESOURCES INCORPORATED,77
28.6782,-98.645639,,Point,4.20E+13,CUELLAR,EOG RESOURCES INCORPORATED,52
28.802317,-98.229395,,Point,4.20E+13,KYLIE UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,68
28.802361,-98.229336,,Point,4.20E+13,KYLIE UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,89
28.799936,-98.233483,,Point,4.20E+13,KELLNER L UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,15
28.799883,-98.233531,,Point,4.20E+13,KELLNER L UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,69
28.794117,-98.201592,,Point,4.20E+13,OCONNELL A,PROTEGE ENERGY III LLC,12
28.779226,-98.454442,,Point,4.20E+13,SIBLEY UNIT,EOG RESOURCES INCORPORATED,99
28.779222,-98.454333,,Point,4.20E+13,LOPEZ UNIT,EOG RESOURCES INCORPORATED,33
28.794167,-98.201539,,Point,4.20E+13,OCONNELL A,PROTEGE ENERGY III LLC,23
28.794214,-98.201486,,Point,4.20E+13,O`CONNELL A,PROTEGE ENERGY III LLC,44
28.670769,-98.747056,,Point,4.20E+13,MOONLIGHT,EOG RESOURCES INCORPORATED,99
28.670747,-98.746953,,Point,4.20E+13,MOONLIGHT,EOG RESOURCES INCORPORATED,4
28.809944,-98.554959,,Point,4.20E+13,WHEELER UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,81
28.794472,-98.274981,,Point,4.20E+13,CAB UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,87
28.834544,-98.501597,,Point,4.20E+13,JANICE UNIT,EOG RESOURCES INCORPORATED,54
28.834639,-98.501622,,Point,4.20E+13,DUREN UNIT,EOG RESOURCES INCORPORATED,44
28.941319,-98.309961,,Point,4.20E+13,KODIAK UNIT,EOG RESOURCES INCORPORATED,83
28.670322,-98.796003,,Point,4.20E+13,FOUR CORNERS RANCH-UNIT `A`,CABOT OIL & GAS CORPORATION,43
28.677089,-98.272956,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,13
28.677034,-98.273026,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,97
28.676979,-98.273096,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,53
28.676925,-98.273166,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,58
28.676869,-98.273236,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,60
28.670839,-98.747378,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,81
28.670814,-98.747269,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,31
28.670791,-98.747162,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,51
28.674243,-98.757261,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,54
28.674244,-98.75715,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,74
28.674247,-98.757042,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,53
28.668644,-98.271975,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,72
28.668586,-98.272042,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,25
28.668528,-98.272108,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,70
28.66847,-98.272174,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,91
28.663254,-98.373701,,Point,4.20E+13,MCCOWEN MIDDLE,MARATHON OIL EF LLC,5
28.758308,-98.770256,,Point,4.20E+13,BOWMAN WEST,TEXAS AMERICAN RESOURCES COMPANY,84
28.66334,-98.37358,,Point,4.20E+13,MCCOWEN MIDDLE,MARATHON OIL EF LLC,36
28.761161,-98.543279,,Point,4.20E+13,PAPA UNIT,ATLAS EAGLE FORD OPERATING CO LLC,61
28.761162,-98.543216,,Point,4.20E+13,PAPA UNIT,ATLAS EAGLE FORD OPERATING CO LLC,14
28.677546,-98.779165,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,68
28.677519,-98.779058,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,59
28.677571,-98.779271,,Point,4.20E+13,SNOWFLAKE,EOG RESOURCES INCORPORATED,88
28.759953,-98.422497,,Point,4.20E+13,LEMON UNIT,EOG RESOURCES INCORPORATED,74
28.759961,-98.422389,,Point,4.20E+13,LIME UNIT,EOG RESOURCES INCORPORATED,66
28.895492,-98.345817,,Point,4.20E+13,OCELOT,EOG RESOURCES INCORPORATED,3
28.908753,-98.300914,,Point,4.20E+13,GROUSE A,EOG RESOURCES INCORPORATED,78
28.907518,-98.254338,,Point,4.20E+13,STONE UNIT,EOG RESOURCES INCORPORATED,19
28.739549,-98.591858,,Point,4.20E+13,ORION,EOG RESOURCES INCORPORATED,20
28.739604,-98.548536,,Point,4.20E+13,MOON UNIT,EOG RESOURCES INCORPORATED,34
28.739472,-98.591792,,Point,4.20E+13,ORION,EOG RESOURCES INCORPORATED,33
28.754556,-98.781753,,Point,4.20E+13,PICKENS R H ET AL `B`,CABOT OIL & GAS CORPORATION,85
28.8563,-98.172433,,Point,4.20E+13,SIKA UNIT,EOG RESOURCES INCORPORATED,97
28.856217,-98.172381,,Point,4.20E+13,SIKA UNIT,EOG RESOURCES INCORPORATED,47
28.739631,-98.548431,,Point,4.20E+13,MERCURY UNIT,EOG RESOURCES INCORPORATED,51
28.754553,-98.781706,,Point,4.20E+13,PICKENS R H ET AL `B`,CABOT OIL & GAS CORPORATION,90
28.750061,-98.162687,,Point,4.20E+13,WRIGHT-HENKE UNIT,MARATHON OIL EF LLC,4
28.785276,-98.124926,,Point,4.20E+13,DEATLEY-HOLLUB UNIT,MARATHON OIL EF LLC,89
28.785334,-98.124859,,Point,4.20E+13,DEATLEY-HOLLUB UNIT,MARATHON OIL EF LLC,86
28.749997,-98.162622,,Point,4.20E+13,WRIGHT-HENKE UNIT,MARATHON OIL EF LLC,67
28.906343,-98.466764,,Point,4.20E+13,CAT EYES UNIT,ABRAXAS PETROLEUM CORPORATION,85
28.785392,-98.124793,,Point,4.20E+13,DEATLEY-HOLLUB UNIT,MARATHON OIL EF LLC,7
28.785447,-98.124726,,Point,4.20E+13,DEATLEY-HOLLUB UNIT,MARATHON OIL EF LLC,73
28.685508,-98.414875,,Point,4.20E+13,GAENZEL,MARATHON OIL EF LLC,65
28.828742,-98.228001,,Point,4.20E+13,NIBLING EAST UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,26
28.828697,-98.228058,,Point,4.20E+13,NIBLING WEST UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,73
28.685486,-98.414914,,Point,4.20E+13,GAENZEL,MARATHON OIL EF LLC,19
28.702761,-98.578603,,Point,4.20E+13,NEPTUNE UNIT,EOG RESOURCES INCORPORATED,44
28.702761,-98.578711,,Point,4.20E+13,PLUTO UNIT,EOG RESOURCES INCORPORATED,30
28.782336,-98.468469,,Point,4.20E+13,ERNEST UNIT,EOG RESOURCES INCORPORATED,39
28.685555,-98.414799,,Point,4.20E+13,MCCOWEN MIDDLE,MARATHON OIL EF LLC,66
28.756173,-98.486741,,Point,4.20E+13,PEACH UNIT,EOG RESOURCES INCORPORATED,40
28.914185,-98.2742,,Point,4.20E+13,LECHWE UNIT,EOG RESOURCES INCORPORATED,69
28.807033,-98.316351,,Point,4.20E+13,JAVELINA UNIT,EOG RESOURCES INCORPORATED,87
28.807108,-98.316419,,Point,4.20E+13,JAVELINA UNIT,EOG RESOURCES INCORPORATED,3
28.807186,-98.316489,,Point,4.20E+13,JAVELINA UNIT,EOG RESOURCES INCORPORATED,93
28.914108,-98.274267,,Point,4.20E+13,CHACHALACA UNIT,EOG RESOURCES INCORPORATED,15
28.805089,-98.123386,,Point,4.20E+13,CHAPMAN-PFEIL UNIT,MARATHON OIL EF LLC,50
28.805036,-98.12346,,Point,4.20E+13,CHAPMAN-PFEIL UNIT,MARATHON OIL EF LLC,72
28.805142,-98.123314,,Point,4.20E+13,CHAPMAN-PFEIL ALLOCATION,MARATHON OIL EF LLC,31
28.853097,-98.457281,,Point,4.20E+13,KUHNEL UNIT,EOG RESOURCES INCORPORATED,6
28.853096,-98.45717,,Point,4.20E+13,KUHNEL UNIT,EOG RESOURCES INCORPORATED,59
28.865154,-98.288841,,Point,4.20E+13,STONE-SCHUBLE,GULFTEX ENERGY IV LP,56
28.702669,-98.552506,,Point,4.20E+13,COMET UNIT,EOG RESOURCES INCORPORATED,93
28.774145,-98.551795,,Point,4.20E+13,KASPER UNIT,ATLAS EAGLE FORD OPERATING CO LLC,2
28.774145,-98.551857,,Point,4.20E+13,KASPER UNIT,ATLAS EAGLE FORD OPERATING CO LLC,65
28.702672,-98.55335,,Point,4.20E+13,METEOR UNIT,EOG RESOURCES INCORPORATED,57
28.660161,-98.511581,,Point,4.20E+13,WEED UNIT,EOG RESOURCES INCORPORATED,77
28.708848,-98.252419,,Point,4.20E+13,MAY R `B`,MARATHON OIL EF LLC,20
28.708795,-98.25249,,Point,4.20E+13,MAY R `B`,MARATHON OIL EF LLC,85
28.874436,-98.27275,,Point,4.20E+13,SHARPTAIL B,EOG RESOURCES INCORPORATED,78
28.739033,-98.563828,,Point,4.20E+13,EARTH UNIT,EOG RESOURCES INCORPORATED,5
28.822711,-98.582676,,Point,4.20E+13,MOOS UNIT B,MURPHY EXPLORATION & PRODUCTION CO-USA,62
28.822754,-98.582615,,Point,4.20E+13,MOOS UNIT A,MURPHY EXPLORATION & PRODUCTION CO-USA,40
28.659661,-98.281547,,Point,4.20E+13,GUAJILLO UNIT 9 NORTH,MARATHON OIL EF LLC,39
28.659575,-98.281708,,Point,4.20E+13,GUAJILLO UNIT 9 NORTH,MARATHON OIL EF LLC,21
28.659531,-98.281789,,Point,4.20E+13,GUAJILLO UNIT 9 NORTH,MARATHON OIL EF LLC,63
28.659617,-98.281628,,Point,4.20E+13,GUAJILLO UNIT 9 NORTH,MARATHON OIL EF LLC,26
28.771012,-98.26841,,Point,4.20E+13,WALNUT,MURPHY EXPLORATION & PRODUCTION CO-USA,11
28.771056,-98.26835,,Point,4.20E+13,WALNUT,MURPHY EXPLORATION & PRODUCTION CO-USA,65
28.874353,-98.272697,,Point,4.20E+13,SHARPTAIL A,EOG RESOURCES INCORPORATED,32
28.763572,-98.476084,,Point,4.20E+13,SAMUEL UNIT,EOG RESOURCES INCORPORATED,70
28.742028,-98.411867,,Point,4.20E+13,TANGERINE UNIT,EOG RESOURCES INCORPORATED,14
28.713419,-98.662189,,Point,4.20E+13,LAGUNILLAS CAMP,PETROEDGE OPERATING IV LLC,86
28.69459,-98.4627,,Point,4.20E+13,PEELER RANCH,SEA EAGLE FORD LLC,31
28.852489,-98.444253,,Point,4.20E+13,OSTRICH UNIT,EOG RESOURCES INCORPORATED,69
28.825511,-98.444772,,Point,4.20E+13,SCHESKE,EOG RESOURCES INCORPORATED,81
28.825606,-98.444772,,Point,4.20E+13,SCHESKE,EOG RESOURCES INCORPORATED,54
28.859987,-98.421895,,Point,4.20E+13,BIGHORN UNIT,EOG RESOURCES INCORPORATED,63
28.801953,-98.553092,,Point,4.20E+13,JASON UNIT,ATLAS EAGLE FORD OPERATING CO LLC,95
28.801899,-98.553092,,Point,4.20E+13,JASON UNIT,ATLAS EAGLE FORD OPERATING CO LLC,75
28.725903,-98.6,,Point,4.20E+13,PEELER,CINCO OIL & GAS LLC,39
28.769828,-98.793836,,Point,4.20E+13,SABRE CLIP UNIT,CABOT OIL & GAS CORPORATION,77
28.746897,-98.573788,,Point,4.20E+13,PEELER NORTHEAST UNIT A,CINCO OIL & GAS LLC,44
28.849514,-98.503572,,Point,4.20E+13,DHARMA UNIT,EOG RESOURCES INCORPORATED,48
28.746861,-98.573855,,Point,4.20E+13,PEELER NORTHEAST UNIT B,CINCO OIL & GAS LLC,77
28.702042,-98.234853,,Point,4.20E+13,MAY R `A`,MARATHON OIL EF LLC,35
28.70209,-98.234776,,Point,4.20E+13,MAY R `A`,MARATHON OIL EF LLC,24
28.702138,-98.2347,,Point,4.20E+13,MAY R `A`,MARATHON OIL EF LLC,54
28.684719,-98.238117,,Point,4.20E+13,MAY R `B`,MARATHON OIL EF LLC,40
28.684765,-98.23804,,Point,4.20E+13,MAY R `B`,MARATHON OIL EF LLC,29
28.796591,-98.262054,,Point,4.20E+13,QUAIL,EOG RESOURCES INCORPORATED,71
28.769859,-98.793846,,Point,4.20E+13,HAWKBILL UNIT,CABOT OIL & GAS CORPORATION,37
28.794451,-98.509048,,Point,4.20E+13,HOBART UNIT,EOG RESOURCES INCORPORATED,96
28.751415,-98.165764,,Point,4.20E+13,MAUCH UNIT,MARATHON OIL EF LLC,30
28.751481,-98.165821,,Point,4.20E+13,MAUCH UNIT,MARATHON OIL EF LLC,64
28.751547,-98.165877,,Point,4.20E+13,MAUCH UNIT,MARATHON OIL EF LLC,61
28.883725,-98.536974,,Point,4.20E+13,STAFFORD-KERCHO,VIRTEX OPERATING COMPANY INCORPORATED,58
28.654028,-98.552676,,Point,4.20E+13,PENNINGTON UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,85
28.759183,-98.515256,,Point,4.20E+13,BANANA UNIT,EOG RESOURCES INCORPORATED,70
28.758633,-98.499531,,Point,4.20E+13,ORANGE UNIT,EOG RESOURCES INCORPORATED,65
28.758928,-98.4447,,Point,4.20E+13,MANGO UNIT,EOG RESOURCES INCORPORATED,14
28.754986,-98.437124,,Point,4.20E+13,APRICOT UNIT,EOG RESOURCES INCORPORATED,1
28.651328,-98.799849,,Point,4.20E+13,SIEGELE,CARRIZO EAGLE FORD LLC,81
28.7579,-98.74275,,Point,4.20E+13,DAVIS MATT JR,CABOT OIL & GAS CORPORATION,99
28.65133,-98.799803,,Point,4.20E+13,SIEGELE,CARRIZO EAGLE FORD LLC,46
28.847035,-98.391494,,Point,4.20E+13,TIBETAN RED UNIT,EOG RESOURCES INCORPORATED,53
28.759448,-98.660102,,Point,4.20E+13,DP UNIT,CINCO OIL & GAS LLC,85
28.759433,-98.660162,,Point,4.20E+13,DP UNIT,CINCO OIL & GAS LLC,60
28.793853,-98.577255,,Point,4.20E+13,STEIN UNIT A,MURPHY EXPLORATION & PRODUCTION CO-USA,36
28.793853,-98.577333,,Point,4.20E+13,STEIN UNIT B,MURPHY EXPLORATION & PRODUCTION CO-USA,68
28.771227,-98.692676,,Point,4.20E+13,BRAZOS UNIT,CABOT OIL & GAS CORPORATION,77
28.771236,-98.692631,,Point,4.20E+13,BOSQUE UNIT,CABOT OIL & GAS CORPORATION,29
28.761615,-98.585207,,Point,4.20E+13,MGS UNIT,ATLAS EAGLE FORD OPERATING CO LLC,89
28.76161,-98.58514,,Point,4.20E+13,MGS UNIT,ATLAS EAGLE FORD OPERATING CO LLC,79
28.682061,-98.266219,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,11
28.681944,-98.266353,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,25
28.682003,-98.266286,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,16
28.681886,-98.266419,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,89
28.681828,-98.266486,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,11
28.774631,-98.735567,,Point,4.20E+13,SAN MARCOS UNIT,CABOT OIL & GAS CORPORATION,76
28.774941,-98.7356,,Point,4.20E+13,SAN MARCOS UNIT,CABOT OIL & GAS CORPORATION,4
28.676677,-98.272543,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,80
28.676622,-98.272613,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,33
28.676568,-98.272683,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,7
28.676513,-98.272753,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,17
28.676458,-98.272823,,Point,4.20E+13,GUAJILLO EAST,MARATHON OIL EF LLC,100
28.752078,-98.256639,,Point,4.20E+13,TOM-SMITH UNIT B,MARATHON OIL EF LLC,93
28.752133,-98.256569,,Point,4.20E+13,TOM-SMITH UNIT B,MARATHON OIL EF LLC,11
28.771247,-98.692583,,Point,4.20E+13,RIO GRANDE UNIT,CABOT OIL & GAS CORPORATION,84
28.686068,-98.624423,,Point,4.20E+13,CUELLAR,EOG RESOURCES INCORPORATED,9
28.686044,-98.624529,,Point,4.20E+13,CUELLAR,EOG RESOURCES INCORPORATED,100
28.796314,-98.735739,,Point,4.20E+13,DAVIS CLAY UNIT,CABOT OIL & GAS CORPORATION,77
28.796303,-98.735783,,Point,4.20E+13,DAVIS MACO UNIT,CABOT OIL & GAS CORPORATION,51
28.820262,-98.518762,,Point,4.20E+13,BELTRAN UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,40
28.811758,-98.53525,,Point,4.20E+13,HIRSCH UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,69
28.811758,-98.535172,,Point,4.20E+13,MASSARO UNIT,MURPHY EXPLORATION & PRODUCTION CO-USA,19
28.759183,-98.515367,,Point,4.20E+13,PEAR UNIT,EOG RESOURCES INCORPORATED,50
28.786777,-98.612278,,Point,4.20E+13,HINDES UNIT A,MURPHY EXPLORATION & PRODUCTION CO-USA,71
28.786778,-98.612356,,Point,4.20E+13,HINDES UNIT B,MURPHY EXPLORATION & PRODUCTION CO-USA,22
28.792392,-98.692361,,Point,4.20E+13,NECHES UNIT,CABOT OIL & GAS CORPORATION,23
28.792403,-98.692319,,Point,4.20E+13,PEDERNALES UNIT,CABOT OIL & GAS CORPORATION,82
28.760653,-98.713316,,Point,4.20E+13,TRINITY UNIT,CABOT OIL & GAS CORPORATION,25
28.812539,-98.608158,,Point,4.20E+13,MCCOMAS UNIT A,MURPHY EXPLORATION & PRODUCTION CO-USA,72
28.679583,-98.780983,,Point,4.20E+13,RAINDROP UNIT,EOG RESOURCES INCORPORATED,51
